Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,of_answer,cnt_keywords,subject,punctuation,negative_statement,sentence,subj_irrel,include_irrel,Id_que,CreationDate_que,Score_que,ViewCount,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,ClosedDate,FavoriteCount,CommunityOwnedDate
105339151,59575949,0,FYI: CloudFormer is somewhat outdated. It hasn't been updated for a long time.,2020-01-03T23:09:05.800,174777,CC BY-SA 4.0,False,1,CloudFormer,.,0,CloudFormer is somewhat outdated.,False,False,59575949.0,2020-01-03T09:24:40.043,0.0,32.0,2020-01-03T09:32:12.300,2020-01-03T09:49:45.017,AWS Cloudformer to create a cloud formation template for an existing API Gateway,<amazon-web-services><amazon-cloudformation><api-gateway>,1.0,1.0,,,
105371522,59603533,1,please make sure the server/machine dates are in sync. sometimes out of dates can cause signature mismatch prpblem,2020-01-05T20:16:47.457,1021796,CC BY-SA 4.0,False,1,,prpblem,0,sometimes outdateds can cause signature mismatch prpblem,False,False,59603533.0,2020-01-05T19:36:52.200,0.0,50.0,2020-01-05T20:15:23.600,2020-01-05T20:15:23.600,How to get list of object from S3 AWS using listObjectV2 and NodeJs?,<node.js><amazon-web-services><amazon-s3>,0.0,2.0,,1.0,
105927344,59897101,0,"I mean, the security aspect of running any web app or worker as root is generally discouraged as root has access to do everything on your server.",2020-01-24T16:09:02.633,1583522,CC BY-SA 4.0,False,1,root,.,0,"I mean, the security aspect of running any web app or worker as root is generally discouraged as root has access to do everything on your server.",False,False,59897101.0,2020-01-24T13:09:17.287,0.0,71.0,,2020-01-24T13:09:17.287,Why artisan queue:work is running but not working on Elastic Beanstalk instance,<php><laravel><amazon-web-services><queue><amazon-elastic-beanstalk>,0.0,7.0,,,
106032356,59919041,0,Your client creation looks correct to me; the only thing I could think of is that you have an outdated version of boto3 -- worth checking. Good luck.,2020-01-28T20:41:47.777,11223183,CC BY-SA 4.0,False,1,,.,0,Your client creation looks correct to me; the only thing I could think of is that you have an outdated version of boto3 -- worth checking.,False,False,59919041.0,2020-01-26T14:00:54.190,1.0,671.0,2020-01-26T22:02:21.063,2020-08-26T17:41:13.390,"""AttributeError: module 'boto3' has no attribute 'client'"" error while trying to create lambda function using boto3 python 3.7 in VSCode",<python><python-3.x><amazon-web-services><aws-lambda>,1.0,1.0,,,
106889312,60401206,0,"@dk14 That is false, since `2.4.0` **Spark** supports **Scala** `2.12` and since `2.4.2` it is the recommended version with `2.11` marked as deprecated. However, even if that was more than a year ago, most vendors like **AWS EMR** haven't updated yet.",2020-02-26T21:00:09.760,4111404,CC BY-SA 4.0,False,1,,.,0,** `2.12` and since `2.4.2` it is the recommended version with `2.11` marked as deprecated.,False,False,60401206.0,2020-02-25T18:39:03.547,7.0,583.0,,2020-03-05T11:26:32.360,Running scala 2.12 on emr 5.29.0,<scala><amazon-web-services><apache-spark><amazon-emr>,2.0,2.0,,1.0,
107020195,60494993,2,"Can you clarify what you mean by ""deprecated IAM roles""? Do you mean *unused* IAM roles? Because IAM roles don't become deprecated.",2020-03-02T18:57:51.297,2430241,CC BY-SA 4.0,False,2,,?,1,"Can you clarify what you mean by ""deprecated IAM roles""?",False,False,60494993.0,2020-03-02T18:55:33.277,0.0,24.0,,2020-03-02T19:01:09.583,Identifying Deprecated IAM Roles in AWS?,<amazon-web-services><amazon-iam>,1.0,1.0,,,
107046197,60500683,0,"I'm afraid I have not used Chalice (I have successfully used Flink). One observation, you never close the WS connection so even it it was working, over time you will be leaking a web socket connection each time `getPosts` is called. Have you tried sending a query inside `setup_graph`? Also note that the `graph = Graph` approach is now deprecated in favor of using `traversal()`. Sorry for all the question but which version of the Gremlin Python client are you using?",2020-03-03T14:33:53.250,5442034,CC BY-SA 4.0,False,1,,),0,Also note that the `graph = Graph` approach is now deprecated in favor of using `traversal(),False,False,60500683.0,2020-03-03T05:35:33.093,0.0,245.0,,2020-03-04T02:04:25.783,Tornado is throwing stream closed error in chalice python,<python><tornado><gremlin><amazon-neptune><chalice>,1.0,2.0,,1.0,
107121371,60544631,0,"Hi @riga, looks that one of your dependencies are using the deprecated `_headers` ( https://nodejs.org/api/deprecations.html#deprecations_dep0066_outgoingmessage_prototype_headers_outgoingmessage_prototype_headernames ), can you post the code ?",2020-03-05T16:41:45.693,587894,CC BY-SA 4.0,False,1,,?,0,"Hi @riga, looks that one of your dependencies are using the deprecated `_headers` ( https://nodejs.org/api/deprecations.html#deprecations_dep0066_outgoingmessage_prototype_headers_outgoingmessage_prototype_headernames ), can you post the code ?",False,False,60544631.0,2020-03-05T11:42:25.263,3.0,247.0,2020-03-09T12:22:40.383,2020-03-09T12:22:40.383,Start NodeJS runtime in AWS lambda with a specific option or environment variable,<node.js><amazon-web-services><aws-lambda><serverless-framework>,1.0,9.0,,,
107388625,60695995,0,isn't this outdated using AWSMobileClient and does not work with AWSCognito,2020-03-15T19:54:55.107,2009606,CC BY-SA 4.0,False,1,this,AWSCognito,1,isn't this outdated using AWSMobileClient and does not work with AWSCognito,False,False,60695995.0,2020-03-15T17:59:01.657,0.0,67.0,,2020-03-15T19:00:15.947,AWSS3TransferUtility uploading with Cognito authentication configuration issues?,<swift><amazon-s3><token><amazon-cognito><awss3transferutility>,1.0,5.0,,,
107389258,60695995,0,"You may either manually add TransferUtility (instructions are in the link above) or switch to AWSMobileClient (just follow the instructions for Authentication and Storage). It is not outdated and works very well with Cognito. You may be thinking of their MobileHub, which is outdated.",2020-03-15T20:26:37.017,9269689,CC BY-SA 4.0,False,2,It,.,1,It is not outdated and works very well with Cognito.,False,False,60695995.0,2020-03-15T17:59:01.657,0.0,67.0,,2020-03-15T19:00:15.947,AWSS3TransferUtility uploading with Cognito authentication configuration issues?,<swift><amazon-s3><token><amazon-cognito><awss3transferutility>,1.0,5.0,,,
107611445,60813333,0,"Side-note: Mounting S3 as a file system is discouraged for production usage. Amazon S3 is an object storage system, not a file system. Problems may occur when it is used at high volume. So, while it's useful for initially getting data into S3, it's not a good idea for production usage.",2020-03-23T22:46:58.993,174777,CC BY-SA 4.0,False,1,S3,.,0,Mounting S3 as a file system is discouraged for production usage.,False,False,60813333.0,2020-03-23T12:11:25.597,0.0,120.0,,2020-03-23T12:36:28.527,Is there any python module through which I can mount a S3 bucket into a filesystem?,<python><amazon-s3><boto3><s3fs><python-s3fs>,2.0,1.0,,,
107658236,60849527,0,Did you try reading about legacy DNS names being deprecated befoe asking this question? Knowing AWS I would expect that they have links to references in the e-mail they sent. Have you read those?,2020-03-25T13:16:29.843,199682,CC BY-SA 4.0,False,1,,?,0,Did you try reading about legacy DNS names being deprecated befoe asking this question?,False,False,60849527.0,2020-03-25T13:08:51.373,0.0,85.0,,2020-03-26T01:41:40.170,Action Required: S3 shutting down legacy application server capacity,<amazon-s3>,1.0,2.0,,,
107755542,60901883,0,"`NO_AUTO_CREATE_USER` is obsolete and [was removed](https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-11.html) from MySQL Server 8.0, which is the version in bitnami-7.3.",2020-03-28T19:20:34.010,1695906,CC BY-SA 4.0,False,1,which,.,0,"`NO_AUTO_CREATE_USER` is obsolete and [was removed](https://dev.mysql.com/doc/relnotes/mysql/8.0/en/news-8-0-11.html) from MySQL Server 8.0, which is the version in bitnami-7.3.",False,False,60901883.0,2020-03-28T13:39:13.320,0.0,62.0,,2020-03-28T13:39:13.320,'sql_mode' can't be set to the value of 'NO_AUTO_CREATE_USER' in aws ec2 windows server,<php><amazon-web-services><laravel-5><bitnami>,0.0,2.0,,,
108038957,61068708,0,"Your version of Node.js is out of date.

In the future, try not to use images. If possible copy and paste the error code directly.",2020-04-06T20:50:04.303,12705028,CC BY-SA 4.0,False,1,version,"

",0,"Your version of Node.js is outdated.

",False,False,61068708.0,2020-04-06T20:47:42.640,0.0,27.0,,2020-04-07T06:09:10.923,Trying to run discord bot on ec2 and this error happened,<node.js><amazon-ec2><discord.js>,3.0,1.0,,,
108517277,61341659,0,**Side-comment:** `boto` is now outdated. It is recommended that you use [boto3](https://boto3.amazonaws.com/v1/documentation/api/latest/index.html).,2020-04-21T11:16:30.473,174777,CC BY-SA 4.0,False,1,boto,.,0,** `boto` is now outdated.,False,False,61341659.0,2020-04-21T10:44:51.553,0.0,34.0,,2020-04-22T03:50:12.133,How to get bucket details using boto,<python><amazon-s3><boto3><boto>,2.0,4.0,,,
108866527,61544570,0,"m3 instance types are deprecated on EMR, which might be what is causing the issue. Have you tried using `m4.xlarge` or `m5.xlarge`?",2020-05-01T14:42:14.507,13070,CC BY-SA 4.0,False,1,types,.,0,"m3 instance types are deprecated on EMR, which might be what is causing the issue.",False,False,61544570.0,2020-05-01T14:37:56.060,1.0,67.0,,2020-09-03T07:03:30.907,'m3.xlarge' is not supported in AWS Data Pipeline,<amazon-web-services><amazon-data-pipeline>,3.0,1.0,,,
109011608,61627501,0,"`lambda:InvokeAsync` permission is deprecated. Please use `lambda:InvokeFunction`. Since you use async invokation (Event type), [dlq](https://docs.aws.amazon.com/lambda/latest/dg/invocation-async.html#dlq) can be useful.",2020-05-06T04:51:26.967,248823,CC BY-SA 4.0,False,1,,.,0,`lambda:InvokeAsync` permission is deprecated.,False,False,61627501.0,2020-05-06T04:35:38.913,0.0,39.0,2020-05-06T04:54:19.187,2020-05-06T05:09:42.723,Writing file to S3 in a invoked AWS lambda function from another function,<python><amazon-web-services><amazon-s3><lambda><aws-lambda>,1.0,8.0,,,
109205481,61736751,0,"The UI is a little outdated so im following this video

https://www.youtube.com/watch?v=PxFZt8MG2ss

im just curious how to add a rule for this phpmyadmin, is it all tcp?",2020-05-11T20:18:47.230,9296060,CC BY-SA 4.0,False,1,,outdated,0,The UI is a little outdated,False,False,61736751.0,2020-05-11T18:32:10.750,0.0,41.0,2020-05-11T18:39:28.300,2020-05-11T21:08:51.563,Connecting PhpMyAdmin to AWS RDS instance,<mysql><amazon-web-services><phpmyadmin><xampp><amazon-rds>,1.0,13.0,,,
109211058,48522013,1,"(late reply - just hit the same issue) You need to remove AWSSDK 2.3.55.2 as it is obsolete. It has effectively been split into multiple packages (AWSSDK .Core, AWSSDK .S3 etc)",2020-05-12T00:41:56.700,22545,CC BY-SA 4.0,False,1,You,.,0,You need to remove AWSSDK 2.3.55.2 as it is obsolete.,False,False,48522013.0,2018-01-30T12:56:06.157,1.0,1134.0,2018-01-31T09:30:33.467,2020-06-10T12:36:34.003,Getting Conflict error for Amazon.RegionEndpoint with Sagemaker,<c#><amazon-s3><amazon-sagemaker>,2.0,3.0,,,
109467787,61876285,0,That plugin is now deprecated due to changes in the serverless framework. See https://github.com/matt-filion/serverless-external-s3-event for details.,2020-05-19T12:42:46.127,1748964,CC BY-SA 4.0,False,1,plugin,.,0,That plugin is now deprecated due to changes in the serverless framework.,False,False,61876285.0,2020-05-18T18:17:04.903,1.0,48.0,2020-05-18T23:22:08.090,2020-05-19T13:08:17.837,How do I subscribe multiple S3 Lambda triggers to an existing bucket?,<amazon-web-services><serverless-framework>,1.0,4.0,,,
109553398,61930494,0,"However, one other possibility is that [ListVerifiedEmailAddresses](https://docs.aws.amazon.com/ses/latest/APIReference/API_ListVerifiedEmailAddresses.html) is not supported in `eu-central-1` (it's marked as deprecated), and the error is being reported as an invalid key. I recommend trying [ListIdentities](https://docs.aws.amazon.com/ses/latest/APIReference/API_ListIdentities.html) instead.",2020-05-21T17:59:25.180,13400729,CC BY-SA 4.0,False,1,,.,1,"However, one other possibility is that [ListVerifiedEmailAddresses](https://docs.aws.amazon.com/ses/latest/APIReference/API_ListVerifiedEmailAddresses.html) is not supported in `eu-central-1` (it's marked as deprecated), and the error is being reported as an invalid key.",False,False,61930494.0,2020-05-21T08:37:55.920,0.0,19.0,2020-05-21T17:00:06.523,2020-05-21T17:00:06.523,Assigning IAM key to datacenter,<amazon-web-services>,0.0,9.0,,,
109584887,61955303,0,"Old agent is buggy in some cases, and looks like it's out of date. Recommend to use unified agent for collecting logs.",2020-05-22T15:42:21.113,390513,CC BY-SA 4.0,False,1,,.,0,"Old agent is buggy in some cases, and looks like it's outdated.",False,False,61955303.0,2020-05-22T12:41:35.457,0.0,52.0,2020-05-22T13:02:28.840,2020-05-22T13:02:28.840,Confusion aws cloudwatch old agent vs unified cloudwatch agent,<amazon-web-services><amazon-cloudwatch><amazon-cloudwatchlogs>,0.0,3.0,,,
109629054,61918972,0,"Thanks Adiii, it's the Docker-for-AWS image, but as you mention it, I think mine may be out of date.  Meanwhile, I found a solution that doesn't use aws-cli so I no longer need to pursue this.  (https://stackoverflow.com/questions/61902349/how-do-i-get-a-docker-swarm-manager-to-pull-images-from-aws-ecr-using-iam-role-p)",2020-05-24T10:11:09.387,3546057,CC BY-SA 4.0,False,1,, ,0,"Thanks Adiii, it's the Docker-for-AWS image, but as you mention it, I think mine may be outdated.  ",False,False,,,,,,,,,,,,,
109840601,62104602,0,"Sorry, I forgot to include in my post, I guess it is triggered because of the plugin I'm using which is ""aws-sdk"", not sure about that. Am I using an outdated plugin? or is there a workaround for that kind of error?",2020-05-30T15:31:44.207,13648425,CC BY-SA 4.0,False,1,,?,0,Am I using an outdated plugin?,False,False,62104602.0,2020-05-30T15:24:07.617,0.0,26.0,2020-05-30T15:32:58.360,2020-05-30T15:32:58.360,"How to fix ""t.hrtime is not a function"" issue?",<typescript><amazon-web-services><amazon-s3><nativescript><aws-sdk>,0.0,6.0,,,
110080138,62242033,0,Can you clarify what are you using? CloudWatch scripts which are obsolete and no longer updated or  [CloudWatch Agent](https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Install-CloudWatch-Agent.html)? The link you provided is about the scripts.,2020-06-07T07:23:22.487,248823,CC BY-SA 4.0,False,1,which,?,1,CloudWatch scripts which are obsolete and no longer updated or  [CloudWatch Agent](https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/Install-CloudWatch-Agent.html)?,False,False,62242033.0,2020-06-07T07:13:01.000,0.0,229.0,2020-06-07T14:23:58.603,2020-06-07T14:23:58.603,"How to setup AWS CloudWatch's agent at Ubuntu to get (correct) custom metrics like cpu, memory and disk usage %",<amazon-web-services><amazon-ec2><amazon-cloudwatch>,1.0,13.0,,,
